artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,key_A,key_A#,key_B,key_C#,key_D,key_D#,key_E,key_F,key_F#,key_G,key_G#,key_NA,mode_Major,mode_Minor,new_releases_2010,all_playlists,log_in_spotify_playlists,log_in_apple_playlists,log_in_deezer_playlists,log_all_playlists,log_speechiness_%,log_danceability_%
2,2013,7,16,1550,0,109091573.0,0,0,14,0,0,81,77,68,70,6,0,17,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1564,7.346655163176539,0.0,2.70805020110221,7.355641102974253,3.044522437723423,4.356708826689592
2,2022,2,25,1729,0,153240879.0,26,1,19,0,0,104,80,24,65,2,0,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1774,7.455876687491824,3.295836866004329,2.995732273553991,7.4815557019095165,1.6094379124341003,4.394449154672439
1,2021,9,3,2005,0,346127840.0,16,5,43,0,7,129,42,33,44,62,0,8,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2064,7.603897968521881,2.833213344056216,3.784189633918261,7.632885505395133,1.9459101490553132,3.7612001156935624
1,2020,2,29,1188,0,312622938.0,13,1,15,0,1,94,76,81,80,20,0,25,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1216,7.080867896690782,2.6390573296152584,2.772588722239781,7.104144092987527,1.6094379124341003,4.343805421853684
1,1975,10,31,40112,3,2197010679.0,321,162,5691,8,17,71,41,23,40,27,0,30,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,46124,10.599455750282775,5.7745515455444085,8.646816959209742,10.739110381342828,1.791759469228055,3.7376696182833684
1,2018,3,16,3659,0,1200808494.0,11,10,267,0,7,146,59,23,46,66,0,15,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3937,8.205218426395412,2.4849066497880004,5.5909869805108565,8.278428259199071,1.9459101490553132,4.0943445622221
1,2020,3,27,9833,0,797196073.0,233,82,531,1,1,103,69,90,88,5,0,29,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10597,9.193601047971885,5.455321115357702,6.2766434893416445,9.268420583052707,2.1972245773362196,4.248495242049359
1,2013,1,1,50887,34,1970673297.0,315,160,6284,1,46,124,53,66,78,0,0,16,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,57486,10.83738241835864,5.755742213586912,8.745921121024347,10.95931411426741,1.791759469228055,3.9889840465642745
1,2021,5,21,3257,0,665765558.0,10,0,70,0,0,164,70,71,58,24,0,7,13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3337,8.08886878916199,2.3978952727983707,4.2626798770413155,8.11312710422178,2.6390573296152584,4.2626798770413155
1,2021,9,10,1473,0,263779030.0,2,0,12,0,10,138,69,35,57,12,0,10,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1487,7.295735072749282,1.0986122886681098,2.5649493574615367,7.305188215393037,2.302585092994046,4.248495242049359
1,2020,10,8,2226,0,339473453.0,36,2,11,0,14,126,67,37,46,13,0,10,39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2273,7.708410667257367,3.6109179126442243,2.4849066497880004,7.729295674310482,3.6888794541139363,4.219507705176107
2,2017,2,22,23375,21,2204080728.0,336,188,2692,3,30,103,61,47,65,3,0,17,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,26403,10.05946513399048,5.820082930352362,7.898411092811599,10.181270792808661,1.6094379124341003,4.127134385045092
2,2016,5,31,28032,0,2591224264.0,315,159,2179,0,44,95,75,64,52,41,0,11,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,30526,10.241137666615815,5.755742213586912,7.687080155783135,10.32636681689808,1.3862943611198906,4.330733340286331
1,2022,2,22,290,0,135444283.0,9,66,10,0,0,200,39,28,77,4,0,6,29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,309,5.673323267171493,2.302585092994046,2.3978952727983707,5.736572297479192,3.4011973816621555,3.6888794541139363
2,2011,1,1,42798,0,1457139296.0,217,136,6508,1,0,129,86,75,52,54,0,10,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,49523,10.664270016810953,5.384495062789089,8.780941113572387,10.810212679540582,1.6094379124341003,4.465908118654584
2,2019,6,28,2605,0,236872197.0,15,48,50,0,3,98,68,33,43,38,0,36,14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2670,7.8655717576847906,2.772588722239781,3.9318256327243257,7.890208213109961,2.70805020110221,4.23410650459726
1,2022,4,8,8737,0,694525298.0,163,32,137,15,12,107,91,32,56,3,0,11,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,9037,9.075436609511382,5.099866427824199,4.927253685157205,9.109193189971226,2.3978952727983707,4.5217885770490405
1,2022,3,23,1105,0,240661097.0,32,0,19,0,0,174,58,56,83,5,0,7,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1156,7.00850518208228,3.4965075614664802,2.995732273553991,7.053585727193677,1.6094379124341003,4.07753744390572
1,2022,2,17,2499,21,421365166.0,68,24,43,1,0,92,45,27,67,32,0,13,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2610,7.824046010856292,4.23410650459726,3.784189633918261,7.8674885686991285,2.70805020110221,3.828641396489095
2,2022,3,25,2697,1,349746291.0,55,3,32,0,0,90,81,59,83,9,0,11,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2784,7.900266036767701,4.02535169073515,3.4965075614664802,7.932003152361385,1.791759469228055,4.406719247264253
1,2022,3,31,2092,0,255120451.0,75,11,44,0,14,147,60,58,69,2,0,58,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2211,7.646353722445999,4.330733340286331,3.8066624897703196,7.701652362642226,1.6094379124341003,4.110873864173311
1,2022,4,1,1185,0,190981339.0,21,0,31,0,0,143,68,41,55,16,0,10,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1237,7.078341579557671,3.091042453358316,3.4657359027997265,7.121252453244542,2.5649493574615367,4.23410650459726
1,2015,1,11,11985,0,924193303.0,79,80,250,3,10,101,76,63,71,3,0,10,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12314,9.391494581018131,4.382026634673881,5.5254529391317835,9.418573310554638,1.3862943611198906,4.343805421853684
1,2022,4,5,753,8,305771063.0,28,124,13,0,1,118,70,54,71,0,0,33,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,794,6.625392368007956,3.367295829986474,2.6390573296152584,6.678342114654332,1.6094379124341003,4.2626798770413155
3,2022,3,18,2995,0,273005485.0,49,17,30,0,0,98,83,63,74,14,0,16,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3074,8.005033344637111,3.912023005428146,3.4339872044851463,8.031060180240619,1.9459101490553132,4.430816798843313
1,2022,4,6,225,0,89566512.0,11,0,7,0,0,138,72,22,46,24,0,9,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,243,5.420534999272286,2.4849066497880004,2.0794415416798357,5.497168225293202,1.9459101490553132,4.290459441148391
1,2015,1,1,9243,0,677389855.0,155,5,577,0,6,114,59,30,62,1,0,8,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9975,9.131729971394272,5.049856007249537,6.359573868672378,9.207937487359873,1.6094379124341003,4.0943445622221
2,2022,4,7,918,0,75476209.0,24,0,52,0,0,180,63,45,64,34,0,9,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,994,6.823286122355687,3.2188758248682006,3.970291913552122,6.902742737158593,2.1972245773362196,4.1588830833596715
1,2021,9,9,1959,9,408843328.0,52,25,32,0,10,145,56,41,57,1,0,13,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2043,7.580699752224563,3.970291913552122,3.4965075614664802,7.622663951323595,1.3862943611198906,4.04305126783455
3,2022,1,30,540,4,187772591.0,26,3,39,0,0,115,78,63,64,1,0,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,605,6.293419278846481,3.295836866004329,3.6888794541139363,6.406879986069314,1.6094379124341003,4.3694478524670215
3,2022,3,31,859,0,178512385.0,14,0,11,0,0,82,79,48,84,13,0,21,23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,884,6.756932389247553,2.70805020110221,2.4849066497880004,6.785587645007929,3.1780538303479458,4.382026634673881
1,2022,4,8,1116,0,101780047.0,31,9,15,0,1,166,70,22,61,2,0,10,34,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1162,7.018401799069201,3.4657359027997265,2.772588722239781,7.0587581525186645,3.5553480614894135,4.2626798770413155
3,2022,3,30,273,2,118381354.0,12,2,4,0,0,92,86,91,79,29,0,60,16,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,289,5.6131281063880705,2.5649493574615367,1.6094379124341003,5.66988092298052,2.833213344056216,4.465908118654584
1,2022,4,8,686,2,146363130.0,11,6,12,0,15,108,71,55,44,74,0,11,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,709,6.532334292222349,2.4849066497880004,2.5649493574615367,6.565264970035361,1.9459101490553132,4.276666119016055
1,2022,3,25,226,0,126443991.0,5,0,4,0,1,84,71,63,45,45,0,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,235,5.424950017481403,1.791759469228055,1.6094379124341003,5.4638318050256105,1.3862943611198906,4.276666119016055
1,2022,3,25,1264,0,157990698.0,20,4,52,0,1,95,69,90,91,6,0,35,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1336,7.142827401161621,3.044522437723423,3.970291913552122,7.198183577101943,1.6094379124341003,4.248495242049359
4,2022,3,17,870,0,176290831.0,32,0,49,0,0,135,93,77,45,25,0,13,27,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,951,6.769641976852503,3.4965075614664802,3.912023005428146,6.858565034791365,3.332204510175204,4.543294782270004
1,2019,12,13,7556,0,1023187129.0,124,24,254,0,8,110,57,6,27,84,0,9,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,7934,8.93022956502072,4.8283137373023015,5.541263545158426,8.97903863296051,1.3862943611198906,4.060443010546419
2,1996,11,24,1370,0,106933107.0,46,8,60,0,0,88,89,59,64,5,0,19,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1476,7.223295679562314,3.8501476017100584,4.110873864173311,7.29776828253138,2.0794415416798357,4.499809670330265
1,2022,3,30,315,2,139193812.0,27,2,31,0,0,119,87,28,50,12,0,10,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,373,5.755742213586912,3.332204510175204,3.4657359027997265,5.924255797414532,2.3978952727983707,4.477336814478207
1,2022,3,18,651,0,212234990.0,6,188,20,0,0,120,58,71,80,15,0,7,41,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,677,6.480044561926653,1.9459101490553132,3.044522437723423,6.519147287940395,3.7376696182833684,4.07753744390572
1,2016,9,23,12382,0,1714490998.0,229,57,1370,2,71,122,86,97,80,36,0,9,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,13981,9.424079843215099,5.438079308923196,7.223295679562314,9.54552606707193,1.9459101490553132,4.465908118654584
2,2022,3,18,625,0,197643795.0,10,2,13,0,1,98,78,83,75,41,0,27,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,648,6.439350371100098,2.3978952727983707,2.6390573296152584,6.47543271670409,2.1972245773362196,4.3694478524670215
1,2019,12,13,8429,1,807015863.0,85,24,200,0,2,140,45,25,84,21,0,13,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,8714,9.039552050995901,4.454347296253507,5.303304908059076,9.07280095795412,1.9459101490553132,3.828641396489095
3,2013,1,1,52898,0,933815613.0,203,1,8215,0,0,116,79,87,81,4,0,10,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,61316,10.876139714076032,5.318119993844216,9.013838751608395,11.023812408109887,1.6094379124341003,4.382026634673881
1,2021,6,25,3436,0,499710590.0,32,6,46,0,1,124,86,62,49,51,0,35,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3514,8.142354276849835,3.4965075614664802,3.8501476017100584,8.164794804244766,3.091042453358316,4.465908118654584
6,2022,2,25,918,0,120847157.0,34,39,30,0,0,105,91,73,72,13,0,9,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,982,6.823286122355687,3.5553480614894135,3.4339872044851463,6.890609120147166,2.772588722239781,4.5217885770490405
1,2022,4,5,181,0,53909146.0,16,14,7,0,0,118,68,24,58,44,0,6,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,204,5.204006687076795,2.833213344056216,2.0794415416798357,5.3230099791384085,1.3862943611198906,4.23410650459726
1,2014,6,20,18778,3,2236667932.0,228,105,2453,0,84,108,61,20,38,61,0,10,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,21459,9.840494503208207,5.43372200355424,7.805474625270857,9.973946016184689,1.791759469228055,4.127134385045092
1,2015,11,9,22730,5,2123309722.0,289,87,2430,0,36,100,61,53,38,84,0,28,44,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,25449,10.031484910599483,5.66988092298052,7.796057974316123,10.144471021978669,3.8066624897703196,4.127134385045092
1,2022,5,13,5542,0,301242089.0,52,16,65,0,206,140,81,39,66,38,0,12,14,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5659,8.620291149419804,3.970291913552122,4.189654742026425,8.641179171197228,2.70805020110221,4.406719247264253
1,2022,4,14,9021,0,723894473.0,242,49,272,21,24,109,84,72,74,10,0,34,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,9535,9.107421317968342,5.493061443340548,5.60947179518496,9.16282938930513,2.0794415416798357,4.442651256490317
3,2022,5,13,4627,0,237351106.0,38,13,32,0,0,101,78,40,74,36,0,17,27,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4697,8.439880088313567,3.6635616461296463,3.4965075614664802,8.454892165218858,3.332204510175204,4.3694478524670215
1,2022,5,6,2229,0,461558540.0,27,44,24,0,5,78,56,61,90,36,0,18,31,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2280,7.709756864454165,3.332204510175204,3.2188758248682006,7.732369222284388,3.4657359027997265,4.04305126783455
1,2022,5,6,1112,6,417230415.0,7,30,13,1,1,93,79,22,55,31,0,12,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1132,7.014814351275545,2.0794415416798357,2.6390573296152584,7.0326242610280065,1.791759469228055,4.382026634673881
1,2022,5,13,2575,0,156898322.0,4,5,12,0,51,87,52,32,83,24,0,17,43,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2591,7.853993087224244,1.6094379124341003,2.5649493574615367,7.860185057472165,3.784189633918261,3.970291913552122
2,2022,5,13,3107,0,127309180.0,4,0,22,0,0,153,55,50,78,19,0,11,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3133,8.041734711487537,1.6094379124341003,3.1354942159291497,8.050065422915965,3.58351893845611,4.02535169073515
1,2022,5,6,1179,0,313113297.0,7,21,11,0,0,142,87,93,59,28,0,17,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1197,7.07326971745971,2.0794415416798357,2.4849066497880004,7.088408778675395,1.791759469228055,4.477336814478207
1,2022,5,13,3486,0,173702135.0,20,10,33,0,0,96,85,41,43,39,0,12,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3539,8.156797046675651,3.044522437723423,3.5263605246161616,8.17188200612782,3.091042453358316,4.454347296253507
2,2022,5,12,2942,0,271666301.0,42,28,43,0,0,125,50,39,78,4,0,11,33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3027,7.987184748233473,3.7612001156935624,3.784189633918261,8.01565761455734,3.5263605246161616,3.9318256327243257
1,2022,5,6,1443,0,305650299.0,9,11,22,1,0,85,71,43,65,23,0,9,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1474,7.275172319452771,2.302585092994046,3.1354942159291497,7.29641326877392,1.791759469228055,4.276666119016055
2,2022,5,13,3028,0,123216717.0,22,0,23,0,0,140,92,78,57,46,0,14,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3073,8.015987811027237,3.1354942159291497,3.1780538303479458,8.03073492409854,2.302585092994046,4.532599493153256
2,2022,5,6,1796,8,479655659.0,8,25,18,1,0,196,66,58,79,23,0,22,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1822,7.493873886783559,2.1972245773362196,2.9444389791664403,7.508238774678663,3.044522437723423,4.204692619390966
1,2022,5,13,2729,0,126191104.0,3,7,13,0,1,134,78,51,43,69,0,14,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2745,7.912056888179006,1.3862943611198906,2.6390573296152584,7.917900586327916,2.302585092994046,4.3694478524670215
2,2022,5,6,1195,0,344055883.0,8,30,13,1,1,103,80,45,62,76,0,10,38,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1216,7.086737934510577,2.1972245773362196,2.6390573296152584,7.104144092987527,3.6635616461296463,4.394449154672439
1,2022,5,6,892,3,338422004.0,10,24,11,0,0,130,82,50,67,12,0,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,913,6.794586580876499,2.3978952727983707,2.4849066497880004,6.81783057145415,1.791759469228055,4.418840607796598
2,2022,5,13,1635,0,68895644.0,4,1,6,0,0,108,65,52,69,31,0,8,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1645,7.400009517162692,1.6094379124341003,1.9459101490553132,7.406103381237015,3.6109179126442243,4.189654742026425
3,2022,5,13,2291,0,86176890.0,9,0,8,0,0,123,61,66,71,53,0,32,46,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2308,7.73718007783463,2.302585092994046,2.1972245773362196,7.744569809354496,3.8501476017100584,4.127134385045092
1,2022,5,6,1029,28,403231558.0,5,28,9,0,0,152,84,74,69,21,0,18,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1043,6.937314081223682,1.791759469228055,2.302585092994046,6.950814768442584,1.9459101490553132,4.442651256490317
2,2022,5,6,1681,7,319546754.0,10,30,13,0,33,108,78,55,60,59,0,7,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1704,7.427738840532894,2.3978952727983707,2.6390573296152584,7.4413203897176174,1.6094379124341003,4.3694478524670215
1,2022,5,13,1480,0,61739839.0,1,0,5,0,0,72,56,56,47,76,0,8,36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1486,7.300472814267799,0.6931471805599453,1.791759469228055,7.304515946460155,3.6109179126442243,4.04305126783455
1,2022,5,6,829,0,283359161.0,4,15,10,0,0,121,86,67,65,42,0,35,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,843,6.721425700790643,1.6094379124341003,2.3978952727983707,6.738152494595957,2.0794415416798357,4.465908118654584
3,2022,5,13,2308,0,76831876.0,7,0,7,0,0,138,57,71,82,19,0,15,29,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2322,7.744569809354496,2.0794415416798357,2.0794415416798357,7.750614732770409,3.4011973816621555,4.060443010546419
1,2022,5,6,1004,1,283332261.0,8,12,9,0,0,188,50,41,50,69,0,12,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1021,6.912742820493176,2.1972245773362196,2.302585092994046,6.92951677076365,1.9459101490553132,3.9318256327243257
2,2022,2,14,1367,0,307752576.0,48,4,34,1,0,110,80,26,85,23,0,11,21,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1449,7.221105098182496,3.8918202981106265,3.5553480614894135,7.27931883541462,3.091042453358316,4.394449154672439
1,2022,5,6,1112,3,279737940.0,7,25,12,0,0,105,81,77,79,19,0,47,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1131,7.014814351275545,2.0794415416798357,2.5649493574615367,7.0317412587631285,2.1972245773362196,4.406719247264253
1,2022,5,6,1209,0,212351890.0,9,7,14,0,1,118,63,60,70,5,0,9,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1232,7.098375638590786,2.302585092994046,2.70805020110221,7.117205503164344,3.4657359027997265,4.1588830833596715
2,2019,5,31,9539,15,1304313953.0,162,116,355,7,0,176,61,24,62,60,0,24,31,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,10056,9.163248764442333,5.093750200806762,5.87493073085203,9.21602418844448,3.4657359027997265,4.127134385045092
1,2022,5,6,1992,0,150500965.0,35,0,3,0,0,158,83,41,65,0,10,11,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2030,7.597396320212795,3.58351893845611,1.3862943611198906,7.616283561580385,2.1972245773362196,4.430816798843313
1,2022,5,6,897,0,246127838.0,6,20,8,0,0,115,85,72,58,9,0,49,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,911,6.8001700683022,1.9459101490553132,2.1972245773362196,6.815639990074331,2.5649493574615367,4.454347296253507
1,2016,1,15,2948,0,582863434.0,10,2,150,0,0,110,51,48,82,0,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3108,7.989221408815276,2.3978952727983707,5.017279836814924,8.042056410058754,1.3862943611198906,3.9512437185814275
2,2022,5,13,1860,0,58687425.0,1,0,3,0,0,174,73,26,54,30,0,34,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1864,7.528869256642251,0.6931471805599453,1.3862943611198906,7.5310163320779155,3.4965075614664802,4.30406509320417
2,2022,4,29,802,0,212109195.0,16,81,23,0,0,130,91,91,96,3,0,3,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,841,6.688354713946762,2.833213344056216,3.1780538303479458,6.7357800142423265,2.302585092994046,4.5217885770490405
1,2022,4,29,2224,8,382199619.0,48,40,87,1,210,78,36,30,54,34,0,14,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2359,7.707512194600341,3.8918202981106265,4.477336814478207,7.7664168980196555,1.791759469228055,3.6109179126442243
1,2022,5,13,1103,0,41210087.0,0,0,0,0,0,104,44,74,42,88,0,9,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1103,7.00669522683704,0.0,0.0,7.00669522683704,2.302585092994046,3.8066624897703196
1,2022,5,13,2265,0,231657891.0,93,12,173,11,3,121,64,80,88,0,0,12,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2531,7.725771441587952,4.543294782270004,5.159055299214529,7.836764783264067,1.9459101490553132,4.174387269895637
1,2022,3,10,555,0,53729194.0,10,4,4,0,0,105,83,32,82,14,0,12,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,569,6.320768294250582,2.3978952727983707,1.6094379124341003,6.345636360828596,1.6094379124341003,4.430816798843313
1,2022,4,22,2050,0,244741137.0,52,9,46,0,1,81,38,20,66,9,0,9,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2148,7.62608275807238,3.970291913552122,3.8501476017100584,7.67275789664251,2.1972245773362196,3.6635616461296463
1,2022,5,13,1493,0,42485571.0,2,0,10,0,0,170,37,14,24,80,0,11,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1505,7.309212365692763,1.0986122886681098,2.3978952727983707,7.317212408359839,1.6094379124341003,3.6375861597263857
1,2022,5,13,1545,0,37778188.0,1,0,4,0,0,78,43,60,38,76,1,48,38,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1550,7.343426229147367,0.6931471805599453,1.6094379124341003,7.346655163176539,3.6635616461296463,3.784189633918261
1,2022,4,29,2350,0,254218729.0,28,42,23,0,0,125,88,28,66,6,0,13,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2401,7.762596048540069,3.367295829986474,3.1780538303479458,7.784057002639929,3.4657359027997265,4.48863636973214
1,2022,5,13,1929,0,53603447.0,2,0,4,0,0,92,66,29,65,23,0,8,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1935,7.5652752818989315,1.0986122886681098,1.6094379124341003,7.568379267836522,2.0794415416798357,4.204692619390966
1,2022,4,22,710,4,160035717.0,16,11,18,0,0,140,84,61,42,31,0,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,744,6.566672429803241,2.833213344056216,2.9444389791664403,6.61338421837956,2.302585092994046,4.442651256490317
2,2022,4,25,928,0,164163229.0,19,0,7,0,0,96,61,32,90,25,0,10,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,954,6.834108738813838,2.995732273553991,2.0794415416798357,6.86171134048073,2.302585092994046,4.127134385045092
1,2022,5,13,1194,0,37091576.0,0,0,3,0,0,118,66,83,43,84,0,19,19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1197,7.085901464365611,0.0,1.3862943611198906,7.088408778675395,2.995732273553991,4.204692619390966
2,2022,2,6,349,6,284249832.0,10,22,3,0,0,92,71,67,60,7,0,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,362,5.857933154483459,2.3978952727983707,1.3862943611198906,5.8944028342648505,1.6094379124341003,4.276666119016055
2,2022,5,13,1890,0,33381454.0,3,0,2,0,0,140,49,50,37,87,0,11,35,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1895,7.544861068658458,1.3862943611198906,1.0986122886681098,7.547501682814967,3.58351893845611,3.912023005428146
2,2022,4,1,1308,2,184622518.0,23,16,9,0,5,174,68,45,71,18,0,11,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1340,7.1770187659099,3.1780538303479458,2.302585092994046,7.201170883281678,3.258096538021482,4.23410650459726
2,2022,1,26,4531,0,300983101.0,135,74,119,1,18,127,77,53,78,19,0,29,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4785,8.418918622147897,4.912654885736052,4.787491742782046,8.47345026846832,1.6094379124341003,4.356708826689592
2,2022,5,6,1657,0,121077868.0,15,3,3,0,0,96,71,37,52,62,0,11,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1675,7.4133673356952405,2.772588722239781,1.3862943611198906,7.424165281042028,3.6109179126442243,4.276666119016055
2,2022,4,29,1351,0,106919680.0,26,1,17,0,0,150,82,82,66,13,0,11,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1394,7.20934025660291,3.295836866004329,2.8903717578961645,7.240649694255466,1.9459101490553132,4.418840607796598
1,2022,4,13,608,0,136996305.0,5,29,14,0,0,100,87,46,60,1,0,13,16,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,627,6.411818267709897,1.791759469228055,2.70805020110221,6.4425401664681985,2.833213344056216,4.477336814478207
1,2021,12,24,1211,0,65719930.0,31,0,19,0,2,105,73,59,81,13,0,9,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1261,7.10002716662926,3.4657359027997265,2.995732273553991,7.140453043101158,1.9459101490553132,4.30406509320417
1,2022,5,2,629,0,229497852.0,18,75,9,0,0,104,86,43,62,5,0,13,14,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,656,6.4457198193855785,2.9444389791664403,2.302585092994046,6.48768401848461,2.70805020110221,4.465908118654584
1,2022,3,23,1301,0,185550869.0,23,1,15,0,0,154,54,45,79,1,0,17,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1339,7.171656822768514,3.1780538303479458,2.772588722239781,7.200424892944957,1.791759469228055,4.007333185232471
1,2022,2,22,1329,0,54682594.0,42,51,32,0,0,80,47,33,83,18,0,10,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1403,7.1929342212158,3.7612001156935624,3.4965075614664802,7.247080584585756,1.791759469228055,3.871201010907891
